X,Y,name,type,group,county,note,website,address,point_x,point_y,source,link_id,cms_link,filename
-122.475253728176895,37.804098591976583,Parking,Parking Lot,Presidio of San Francisco,San Francisco,,,,-122.47525372800,37.80409859200,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,259,Parking259.html
-122.475243000164227,37.804130999945862,Coastal Bluffs meeting location,Meeting Place,Presidio of San Francisco,San Francisco,,,,-122.47524300000,37.80413099990,Presidio and San Francisco Restoration sites,19,260,CoastalB260.html
-122.47540300034801,37.80415700024556,Parking,Parking Lot,Presidio of San Francisco,San Francisco,,,,-122.47540300000,37.80415700020,Park Stewardship Restoration Sites and Meeting Locations,131,261,Parking261.html
-122.473459997081065,37.804177956247813,Parking,Parking Lot,Presidio of San Francisco,San Francisco,,,,-122.47345999700,37.80417795620,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,262,Parking262.html
-122.469529019948112,37.80419492195827,Parking,Parking Lot,Presidio of San Francisco,San Francisco,,,,-122.46952902000,37.80419492200,Presidio and San Francisco Restoration sites,39,263,Parking263.html
-122.455505000055538,37.804218000360549,Crissy Field,Meeting Place,Crissy Field,San Francisco,,,,-122.45550500000,37.80421800040,Presidio and San Francisco Restoration sites,8,264,CrissyFi264.html
-122.4298770269031,37.804281836038015,Restroom,Restroom,Fort Mason,San Francisco,,,,-122.42987702700,37.80428183600,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,265,Restroom265.html
-122.429450860838116,37.804695295802198,San Francisco Conservation Corps,Site of Interest,Fort Mason,San Francisco,,http://www.sfcc.org/,,-122.42945086100,37.80469529580,"Updated Sara Solomon, 4/17/2013",0,266,SanFranc266.html
-122.42988638794624,37.804323588862673,Great Meadow,Water Fountain,Fort Mason,San Francisco,,,,-122.42988638800,37.80432358890,"added by M. Norelli, test data",0,267,GreatMea267.html
-122.476661999951247,37.80458500019774,GOLDEN GATE OVERLOOK,Restoration Site,Presidio of San Francisco,San Francisco,,,,-122.47666200000,37.80458500020,Park Stewardship Restoration Sites and Meeting Locations,132,268,GOLDENGA268.html
-122.468361446323598,37.804616078069742,Planet Granite,Building,Presidio of San Francisco,San Francisco,,,,-122.46836144600,37.80461607810,"M. Norelli, 2/16/2012",0,269,PlanetGr269.html
-122.42593399975415,37.80471800003582,Bldg 34 North,Meeting Place,Fort Mason,San Francisco,,,,-122.42593400000,37.80471800000,Park Stewardship Restoration Sites and Meeting Locations,140,270,Bldg34No270.html
-122.428922263451497,37.804765763929019,Building 101,Building,Fort Mason,San Francisco,,,,-122.42892226300,37.80476576390,"M. Norelli, 2/14/2012",0,271,Building271.html
-122.455544000055397,37.804901000381001,Crissy Marsh,Site of Interest,Crissy Field,San Francisco,,,,-122.45554400000,37.80490100040,2011 Junior Rangers,182,272,CrissyMa272.html
-122.426345489952254,37.804954305896658,"Parking Lot, Fort Mason Quad",Parking Lot,Fort Mason,San Francisco,,,,-122.42634549000,37.80495430590,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,273,ParkingL273.html
-122.426602919089277,37.804981099398383,Building 37,Building,Fort Mason,San Francisco,,,,-122.42660291900,37.80498109940,"M. Norelli, 2/14/2012",0,274,Building274.html
-122.468544872947433,37.804990381301188,House of Air,Building,Presidio of San Francisco,San Francisco,,,,-122.46854487300,37.80499038130,"M. Norelli, 2/16/2012",0,275,HouseofA275.html
-122.476648829379855,37.80501410541676,Trailhead (Spring 2012),Trailhead,Presidio of San Francisco,San Francisco,to be completed Spring 2012,,,-122.47664882900,37.80501410540,"Ally Gregg-Zellars, 1/3/12",0,276,Trailhea276.html
-122.426055607879817,37.805048392069807,Building 35,Building,Fort Mason,San Francisco,,,,-122.42605560800,37.80504839210,"M. Norelli, 2/14/2012",0,277,Building277.html
-122.448407047746869,37.805084594278767,Marina Gate,Access,Presidio of San Francisco,San Francisco,,,,-122.44840704800,37.80508459430,"M. Norelli, 2/16/2012",0,278,MarinaGa278.html
-122.457358461423752,37.805124996321645,Crissy Field,Park,Crissy Field,San Francisco,,http://www.parksconservancy.org/visit/park-sites/crissy-field.html,"1199 East Beach, Presidio of San Francisco, CA 94129",-122.45735846100,37.80512499630,"Harvested from the GGNPC website, 10/14/2011",9999,279,CrissyFi279.html
-122.476376515745017,37.805293965871975,Merchant Road Parking Lot,Parking Lot,Presidio of San Francisco,San Francisco,,,,-122.47637651600,37.80529396590,Park Stewardship Restoration Sites and Meeting Locations,133,280,Merchant280.html
-122.433698408154783,37.805196662396213,Entrance - Fort Mason Center,Access,Fort Mason,San Francisco,,,,-122.43369840800,37.80519666240,"M. Norelli, 2/15/2012",0,281,Entrance281.html
-122.469688000300835,37.805283000010618,West Crissy Bluffs,Meeting Place,Presidio of San Francisco,San Francisco,,,,-122.46968800000,37.80528300000,Presidio and San Francisco Restoration sites,37,282,WestCris282.html
-122.427692545774249,37.805335718268921,Parking Lot,Parking Lot,Fort Mason,San Francisco,,,,-122.42769254600,37.80533571830,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,283,ParkingL283.html
-122.467132881577001,37.80534903273189,NOAA - Gulf of the Farallones National Marine Sanctuary,Building,Crissy Field,San Francisco,,http://farallones.noaa.gov/,,-122.46713288200,37.80534903270,"Updated Sara Solomon, 4/17/2013",0,284,Gulfofth284.html
-122.476290285004765,37.805630482274339,Batteries Boutelle and Marcus-Miller Meeting Location,Meeting Place,Presidio of San Francisco,San Francisco,,,,-122.47629028500,37.80563048230,All Maria and Galena sites,83,285,Batterie285.html
-122.46696107509328,37.805356456635316,Restroom,Restroom,Crissy Field,San Francisco,,,,-122.46696107500,37.80535645660,"M. Norelli, 2/16/2012",0,286,Restroom286.html
-122.42800099974616,37.805367000286957,Building 201,Meeting Place,Fort Mason,San Francisco,,,,-122.42800100000,37.80536700030,Presidio and San Francisco Restoration sites,13,287,Building287.html
-122.428068292417635,37.805510557266587,"Fort Mason, Building 201",Visitor Center,Fort Mason,San Francisco,,,,-122.42806829200,37.80551055730,"M. Noreli, 2/14/2012",0,288,FortMaso288.html
-122.452427036178619,37.805521370714864,"Parking Lot, East Beach Crissy Field",Parking Lot,Crissy Field,San Francisco,,,,-122.45242703600,37.80552137070,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,289,ParkingL289.html
-122.428203187127224,37.805542908578524,Fort Mason,Park,Fort Mason,San Francisco,,http://www.parksconservancy.org/visit/park-sites/fort-mason.html,"Fort Mason, Building 201, San Francisco, CA 94123",-122.42820318700,37.80554290860,"Harvested from the GGNPC website, 10/14/2011",9999,290,FortMaso290.html
-122.427521000093904,37.805557000055693,Fort Mason Flagpole,Meeting Place,Fort Mason,San Francisco,,,,-122.42752100000,37.80555700010,All Maria and Galena sites,80,291,FortMaso291.html
-122.425397414758692,37.805567824295757,Parking Lot,Parking Lot,Fort Mason,San Francisco,,,,-122.42539741500,37.80556782430,"M. Norelli, 2/14/2012",0,292,ParkingL292.html
-122.451697999862603,37.805728999893596,East Beach Restrooms,Restroom,Crissy Field,San Francisco,,,,-122.45169800000,37.80572899990,All Maria and Galena sites,86,293,EastBeac293.html
-122.449181500725487,37.805831964174011,Crissy Field Center,Building,Crissy Field,San Francisco,,,,-122.44918150100,37.80583196420,2011 Junior Rangers,181,294,CrissyFi294.html
-122.426472820464141,37.80593216573704,"General's Residence, One Fort Mason",Site of Interest,Fort Mason,San Francisco,,,,-122.42647282000,37.80593216570,"Mike Hsu, 2/14/2012",0,295,Generals295.html
-122.44908415720792,37.805984354294701,Beach Hut Cafe,Cafe,Crissy Field,San Francisco,,,,-122.44908415700,37.80598435430,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,296,BeachHut296.html
-122.450713635225966,37.806004081823033,"Parking Lot, East Beach Crissy Field",Parking Lot,Crissy Field,San Francisco,,,,-122.45071363500,37.80600408180,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,297,ParkingL297.html
-122.428132233315722,37.80605183672305,Fort Mason Community Garden,Site of Interest,Fort Mason,San Francisco,,http://www.fortmasoncommunitygarden.com/index.html,,-122.42813223300,37.80605183670,"Updated Sara Solomon, 4/17/2013",0,298,Communit298.html
-122.44937933988453,37.806124242939632,Crissy Field Center,Bike Rack,Crissy Field,San Francisco,,,,-122.44937934000,37.80612424290,"added by M. Norelli, test data",0,299,CrissyFi299.html
-122.449241106891407,37.806139087149305,Crissy Field Center,Bike Rack,Crissy Field,San Francisco,,,,-122.44924110700,37.80613908710,"added by M. Norelli, test data",0,300,CrissyFi300.html
-122.450836002379418,37.806304867275905,East Beach,Beach,Crissy Field,San Francisco,,,,-122.45083600200,37.80630486730,"added by M. Norelli, test data",0,301,EastBeac301.html
-122.423834959615562,37.806349378321336,San Francisco Maritime Museum,Building,Fort Mason,San Francisco,,,,-122.42383496000,37.80634937830,"M. Norelli, 2/14/2012",0,302,SanFranc302.html
-122.476068343978724,37.806351468345767,Parking,Parking Lot,Presidio of San Francisco,San Francisco,,,,-122.47606834400,37.80635146830,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,303,Parking303.html
-122.466049407154316,37.806377360726806,US Coast Guard Pier,Site of Interest,Crissy Field,San Francisco,,,,-122.46604940700,37.80637736070,"M. Norelli, 2/16/2012",0,304,USCoastG304.html
-122.431442760075186,37.806484389942781,Reader's Cafe and Bookstore,Cafe,Fort Mason,San Francisco,,,,-122.43144276000,37.80648438990,"Monica Stafford, 2/15/2012",0,305,ReadersC305.html
-122.432075115673925,37.806541276558832,Building A,Building,Fort Mason,San Francisco,,,,-122.43207511600,37.80654127660,"M. Norelli, 2/14/2012",0,306,Building306.html
-122.431090826580231,37.80657806332713,"Parking Lot, Lower Fort Mason",Parking Lot,Fort Mason,San Francisco,,,,-122.43109082700,37.80657806330,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,307,ParkingL307.html
-122.475507318108086,37.806638355675737,Parking,Parking Lot,Golden Gate Bridge,San Francisco,,,,-122.47550731800,37.80663835570,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,308,Parking308.html
-122.431941204822536,37.806646429789033,Cook's and Company,Cafe,Fort Mason,San Francisco,,,,-122.43194120500,37.80664642980,"Monica Stafford, 2/15/2012",0,309,Cooksand309.html
-122.447806416632631,37.806660818042474,Parking,Parking Lot,Crissy Field,San Francisco,,,,-122.44780641700,37.80666081800,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,310,Parking310.html
-122.432106393195298,37.806697847627731,Greens Restaurant,Cafe,Fort Mason,San Francisco,,,,-122.43210639300,37.80669784760,"Monica Stafford, 2/15/2012",0,311,GreensRe311.html
-122.404335000159946,37.806697999613185,Alcatraz Ferries Pier 33,Meeting Place,Alcatraz,San Francisco,,,,-122.40433500000,37.80669799960,All Maria and Galena sites,79,312,Alcatraz312.html
-122.431918599463614,37.806761604164848,Building B,Building,Fort Mason,San Francisco,,,,-122.43191859900,37.80676160420,"M. Norelli, 2/14/2012",0,313,Building313.html
-122.431376082540055,37.806818711114786,Building C,Building,Fort Mason,San Francisco,,,,-122.43137608300,37.80681871110,"M. Norelli, 2/14/2012",0,314,Building314.html
-122.430824047191891,37.806875818064711,Building D,Building,Fort Mason,San Francisco,,,,-122.43082404700,37.80687581810,"M. Norelli, 2/14/2012",0,315,Building315.html
-122.47164199957848,37.806899999935247,Battery East volunteer meeting location,Meeting Place,Fort Point,San Francisco,,,,-122.47164200000,37.80689999990,Park Stewardship Restoration Sites and Meeting Locations,134,316,BatteryE316.html
-122.469229493546123,37.806902560305112,West Bluff Picnic Area,Site of Interest,Crissy Field,San Francisco,,,,-122.46922949400,37.80690256030,"M. Norelli, 2/16/2012",0,317,WestBluf317.html
-122.472321000313755,37.806952999681336,Battery East Parking Lot,Meeting Place,Presidio of San Francisco,San Francisco,,,,-122.47232100000,37.80695299970,Presidio and San Francisco Restoration sites,7,318,BatteryE318.html
-122.428525192083725,37.806953729031534,Parking,Parking Lot,Fort Mason,San Francisco,,,,-122.42852519200,37.80695372900,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,319,Parking319.html
-122.430338637218156,37.806961478489583,Building E,Building,Fort Mason,San Francisco,,,,-122.43033863700,37.80696147850,"M. Norelli, 2/14/2012",0,320,Building320.html
-122.472050111023677,37.807045756656521,Parking,Parking Lot,Fort Point,San Francisco,,,,-122.47205011100,37.80704575670,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,321,Parking321.html
-122.428756056146895,37.807135635801089,Cafe Franco - Fisherman's Wharf Hostel,Cafe,Fort Mason,San Francisco,,,,-122.42875605600,37.80713563580,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,322,CafeFran322.html
-122.424003999784603,37.807204999611173,Kayaking!,Site of Interest,Fort Mason,San Francisco,,,,-122.42400400000,37.80720499960,2011 Junior Rangers,199,323,Kayaking323.html
-122.47476088530648,37.807308240882783,Restroom,Restroom,Golden Gate Bridge,San Francisco,,,,-122.47476088500,37.80730824090,"Mike Hsu, 2/14/2012",0,324,Restroom324.html
-122.422533601944068,37.807339003092729,Aquatic Park,Beach,Fort Mason,San Francisco,,,,-122.42253360200,37.80733900310,"added by M. Norelli, test data",0,325,AquaticP325.html
-122.474526958152495,37.807375500279321,Parking,Parking Lot,Golden Gate Bridge,San Francisco,,,,-122.47452695800,37.80737550030,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,326,Parking326.html
-122.420546605641178,37.807408111495278,Restroom,Restroom,Fort Mason,San Francisco,,,,-122.42054660600,37.80740811150,"M. Norelli, 2/14/2012",0,327,Restroom327.html
-122.470377343239633,37.807451976827451,Parking,Parking Lot,Crissy Field,San Francisco,,,,-122.47037734300,37.80745197680,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,328,Parking328.html
-122.431204760790905,37.807465924413023,Herbst Pavilion,Building,Fort Mason,San Francisco,,,,-122.43120476100,37.80746592440,"M. Norelli, 2/14/2012",0,329,HerbstPa329.html
-122.426222032820405,37.807468562124583,Sea Scouts,Site of Interest,Fort Mason,San Francisco,,,,-122.42622203300,37.80746856210,"M. Norelli, 2/14/2012",0,330,SeaScout330.html
-122.42057352235004,37.807502320875564,National Park Service Information,Visitor Center,Fort Mason,San Francisco,,,,-122.42057352200,37.80750232090,"M. Norelli, 2/14/2012",0,331,National331.html
-122.475211468134574,37.807558565375665,Bridge Cafe,Cafe,Golden Gate Bridge,San Francisco,,,,-122.47521146800,37.80755856540,"Mike Hsu, 2/14/2012",0,332,BridgeCa332.html
-122.42642923122385,37.807586595445116,Parking Lot,Parking Lot,Fort Mason,San Francisco,,,,-122.42642923100,37.80758659540,"M. Norelli, 2/14/2012",0,333,ParkingL333.html
-122.430081655943482,37.807646763687416,Festival Pavilion,Building,Fort Mason,San Francisco,,,,-122.43008165600,37.80764676370,"M. Norelli, 2/14/2012",0,334,Festival334.html
-122.472397000221193,37.807648000255163,BATTERY EAST,Restoration Site,Fort Point,San Francisco,,,,-122.47239700000,37.80764800030,Park Stewardship Restoration Sites and Meeting Locations,152,335,BATTERYE335.html
-122.474602724236206,37.807746570448039,Parking,Parking Lot,Golden Gate Bridge,San Francisco,,,,-122.47460272400,37.80774657040,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,336,Parking336.html
-122.420873004685262,37.807763615298747,San Francisco Maritime National Historic Park - Maritime Store,Site of Interest,Fort Mason,San Francisco,,,,-122.42087300500,37.80776361530,"M. Norelli, 2/14/2012",0,337,SanFranc337.html
-122.475688677190533,37.80779088274322,Golden Gate Bridge Roundhouse,Site of Interest,Golden Gate Bridge,San Francisco,,,,-122.47568867700,37.80779088270,"Ally Gregg-Zellars, 1/3/12",0,338,GoldenGa338.html
-122.474836711644755,37.807851738067384,Golden Gate Bridge Pavilion,Visitor Center,Golden Gate Bridge,San Francisco,,,,-122.47483671200,37.80785173810,"Ally Gregg-Zellars, 1/3/12",0,339,GoldenGa339.html
-122.470712082596407,37.80816851076834,Warming Hut,Bike Rack,Crissy Field,San Francisco,,,,-122.47071208300,37.80816851080,"added by M. Norelli, test data",0,340,WarmingH340.html
-122.470569174927292,37.808356075172888,Warming Hut,Cafe,Crissy Field,San Francisco,,,,-122.47056917500,37.80835607520,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,341,WarmingH341.html
-122.420892039735662,37.808448899597195,Restroom,Restroom,Fort Mason,San Francisco,,,,-122.42089204000,37.80844889960,"M. Norelli, 2/14/2012",0,342,Restroom342.html
-122.472969863867931,37.808481094427108,Battery East Vista,Overlook,Fort Point,San Francisco,,,,-122.47296986400,37.80848109440,"M. Norelli, 2/16/2012",0,343,BatteryE343.html
-122.475354829061999,37.808680350917619,Battery Landcaster Overlook,Overlook,Fort Point,San Francisco,,,,-122.47535482900,37.80868035090,"M. Norelli, 2/16/2012",0,344,BatteryL344.html
-122.421272754234096,37.809019970895086,San Francisco Maritime National Historic Park - Hyde Street Pier,Site of Interest,Fort Mason,San Francisco,,,,-122.42127275400,37.80901997090,"M. Norelli, 2/14/2012",0,345,SanFranc345.html
-122.474854000211792,37.809058999673262,"Ft Point, Marine Dr parking lot",Meeting Place,Fort Point,San Francisco,,,,-122.47485400000,37.80905899970,Presidio and San Francisco Restoration sites,14,346,"FtPoint,346.html"
-122.475614201633931,37.809303009126708,"Parking Lot, Marine Drive",Parking Lot,Fort Point,San Francisco,,,,-122.47561420200,37.80930300910,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,347,ParkingL347.html
-122.469808350275017,37.809303888663692,Torpedo Wharf,Site of Interest,Crissy Field,San Francisco,,,,-122.46980835000,37.80930388870,"M. Norelli, 2/16/2012",0,348,TorpedoW348.html
-122.469581999909252,37.809375999902613,Crabbing at the Torpedo Wharf,Site of Interest,Crissy Field,San Francisco,,,,-122.46958200000,37.80937599990,2011 Junior Rangers,183,349,Crabbing349.html
-122.475959999953886,37.809425000363632,Fort Point Meeting Location,Meeting Place,Fort Point,San Francisco,,,,-122.47596000000,37.80942500040,All Maria and Galena sites,85,350,FortPoin350.html
-122.476446930681163,37.80977698601918,Restroom,Restroom,Fort Point,San Francisco,,,,-122.47644693100,37.80977698600,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,351,Restroom351.html
-122.426419018522765,37.80985534664714,Municipal Pier,Site of Interest,Fort Mason,San Francisco,,,,-122.42641901900,37.80985534660,"M. Norelli, 2/16/2012",0,352,Municipa352.html
-122.476881895882627,37.810422469921157,Restroom,Restroom,Fort Point,San Francisco,,,,-122.47688189600,37.81042246990,"M. Norelli, 2/16/2012",0,353,Restroom353.html
-122.476571708917106,37.81058637226343,Parking,Parking Lot,Fort Point,San Francisco,,,,-122.47657170900,37.81058637230,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,354,Parking354.html
-122.476900000134776,37.810599999690368,Fort Point,Park,Fort Point,San Francisco,,http://www.parksconservancy.org/visit/park-sites/fort-point.html,"Long Avenue & Marine Drive, Building 999, Presidio of San Francisco, CA 94129",-122.47690000000,37.81059999970,"Harvested from the GGNPC website, 10/14/2011",9999,355,FortPoin355.html
-122.476959000157578,37.810664999989896,Fort Point,Building,Fort Point,San Francisco,,,,-122.47695900000,37.81066500000,2011 Junior Rangers,184,356,FortPoin356.html
-122.529400000209719,37.815600000040128,Point Bonita,Park,Point Bonita,Marin,,http://www.parksconservancy.org/visit/park-sites/point-bonita.html,"Field Road, Building PB-0001, Sausalito, CA 94965",-122.52940000000,37.81560000000,"Harvested from the GGNPC website, 10/14/2011",9999,357,PointBon357.html
-122.528884999842759,37.81595200008487,Point Bonita Lighthouse,Site of Interest,Point Bonita,Marin,,,,-122.52888500000,37.81595200010,2011 Junior Rangers,193,358,PointBon358.html
-122.53150200001717,37.822005999577343,Battery Mendell,Building,Marin Headlands,Marin,,,,-122.53150200000,37.82200599960,2011 Junior Rangers,194,359,BatteryM359.html
-122.527897375163633,37.822190573736137,"Parking Lot, Park Service Housing",Parking Lot,Marin Headlands,Marin,,,,-122.52789737500,37.82219057370,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,360,ParkingL360.html
-122.529423710835431,37.822897477736561,"Parking Lot, YMCA",Parking Lot,Marin Headlands,Marin,,,,-122.52942371100,37.82289747770,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,361,ParkingL361.html
-122.526562303707152,37.824655375345451,Bicentennial Campground,Campground,Marin Headlands,Marin,,,,-122.52656230400,37.82465537530,from O:\gis_libraries\data_library\infrastructure\campgrounds.shp,0,362,Bicenten362.html
-122.530281000367694,37.824989000442145,Battery Wallace,Restoration Site,Marin Headlands,Marin,,,,-122.53028100000,37.82498900040,HRT work locations,120,363,BatteryW363.html
-122.421544848615696,37.825192743650319,Fog Signal Building,Site of Interest,Alcatraz,San Francisco,,,,-122.42154484900,37.82519274370,"Monica Stafford, 2/15/2012",0,364,FogSigna364.html
-122.530487374992177,37.825463292996716,"Parking Lot, Battery Alexander",Parking Lot,Marin Headlands,Marin,,,,-122.53048737500,37.82546329300,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,365,ParkingL365.html
-122.421506777615562,37.825873269635828,Parade Ground,Site of Interest,Alcatraz,San Francisco,,,,-122.42150677800,37.82587326960,"Kat McAllister, 2/15/2012",0,366,ParadeGr366.html
-122.422561826267099,37.826180983465832,Alcatraz Historic Garden - Cellhouse Slope,Site of Interest,Alcatraz,San Francisco,,,,-122.42256182600,37.82618098350,"M. Norelli, 2/14/2012, http://www.alcatrazgardens.org/virtual_tour.php",0,367,Alcatraz367.html
-122.525815851120555,37.826209999192258,"Parking Lot, Upper Fishermans",Parking Lot,Marin Headlands,Marin,,,,-122.52581585100,37.82620999920,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,368,ParkingL368.html
-122.421906998409128,37.826340882925621,Alcatraz Historic Garden - Warden's Garden,Site of Interest,Alcatraz,San Francisco,,,,-122.42190699800,37.82634088290,"M. Norelli, 2/14/2012, http://www.alcatrazgardens.org/virtual_tour.php",0,369,Alcatraz369.html
-122.422099858021866,37.826343213068995,Warden's House,Site of Interest,Alcatraz,San Francisco,,,,-122.42209985800,37.82634321310,"Kat McAllister, 2/15/2012",0,370,WardensH370.html
-122.422229297443977,37.826375393509707,Restroom,Restroom,Alcatraz,San Francisco,,,,-122.42222929700,37.82637539350,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,371,Restroom371.html
-122.4232224349673,37.826421556609702,Alcatraz Historic Garden - West Lawn,Site of Interest,Alcatraz,San Francisco,,,,-122.42322243500,37.82642155660,"M. Norelli, 2/14/2012, http://www.alcatrazgardens.org/virtual_tour.php",0,372,Alcatraz372.html
-122.423012199553227,37.826663600145153,Alcatraz,Park,Alcatraz,San Francisco,,http://www.parksconservancy.org/visit/alcatraz/,Alcatraz Island,-122.42301220000,37.82666360010,"Harvested from the GGNPC website, 10/14/2011",190,373,Alcatraz373.html
-122.422257254668423,37.82671588582965,Alcatraz Historic Garden - Officer's Row,Site of Interest,Alcatraz,San Francisco,,,,-122.42225725500,37.82671588580,"M. Norelli, 2/14/2012, http://www.alcatrazgardens.org/virtual_tour.php",0,374,Alcatraz374.html
-122.421413053869216,37.826717530689635,Alcatraz Ranger Office,Visitor Center,Alcatraz,San Francisco,,,,-122.42141305400,37.82671753070,"Kat McAllister, 2/15/2012",0,375,Alcatraz375.html
-122.421011254765403,37.826774490150754,Dock,Site of Interest,Alcatraz,San Francisco,,,,-122.42101125500,37.82677449020,"Kat McAllister, 2/15/2012",0,376,Dock376.html
-122.527502772101101,37.827358527532027,NIKE Missile Site,Site of Interest,Marin Headlands,Marin,,,,-122.52750277200,37.82735852750,"Mike Hsu, 2/14/2012",0,377,NIKEMiss377.html
-122.422936832768443,37.826880034586111,Alcatraz Cellhouse Museum Tour,Site of Interest,Alcatraz,San Francisco,,,,-122.42293683300,37.82688003460,"Mike Hsu, 2/14/2012",0,378,Alcatraz378.html
-122.424122400028523,37.826887514247531,Overlook,Overlook,Alcatraz,San Francisco,,,,-122.42412240000,37.82688751420,"Kat McAllister, 2/15/2012",0,379,Overlook379.html
-122.42129585152216,37.82688820762489,Restroom,Restroom,Alcatraz,San Francisco,,,,-122.42129585200,37.82688820760,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,380,Restroom380.html
-122.424117004096303,37.826980336873198,Alcatraz Historic Garden - West Side Prisoner Gardens,Site of Interest,Alcatraz,San Francisco,,,,-122.42411700400,37.82698033690,"M. Norelli, 2/14/2012, http://www.alcatrazgardens.org/virtual_tour.php",0,381,Alcatraz381.html
-122.499424550502411,37.827007040442673,Hawk Hill Restroom,Restroom,Hawk Hill,Marin,,,,-122.49942455100,37.82700704040,"Ally Gregg-Zellars, 1/3/12",0,382,HawkHill382.html
-122.424208796998215,37.827010349947813,Metal Detector,Site of Interest,Alcatraz,San Francisco,,,,-122.42420879700,37.82701034990,"Kat McAllister, 2/15/2012",0,383,MetalDet383.html
-122.423705994136185,37.827083820961683,Recreation Yard,Site of Interest,Alcatraz,San Francisco,,,,-122.42370599400,37.82708382100,"Kat McAllister, 2/15/2012",0,384,Recreati384.html
-122.4217961299873,37.827093834013411,Guard Tower,Site of Interest,Alcatraz,San Francisco,,,,-122.42179613000,37.82709383400,"Kat McAllister, 2/15/2012",0,385,GuardTow385.html
-122.4223615985088,37.827134383545172,Sally Port,Site of Interest,Alcatraz,San Francisco,,,,-122.42236159900,37.82713438350,"Kat McAllister, 2/15/2012",0,386,SallyPor386.html
-122.422105055204014,37.827167349993395,Alcatraz Historic Garden - Main Road,Site of Interest,Alcatraz,San Francisco,,,,-122.42210505500,37.82716735000,"M. Norelli, 2/14/2012, http://www.alcatrazgardens.org/virtual_tour.php",0,387,Alcatraz387.html
-122.51081002426298,37.827282518073872,"Parking Lot, Lower Fishermans",Parking Lot,Marin Headlands,Marin,,,,-122.51081002400,37.82728251810,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,388,ParkingL388.html
-122.422489494694304,37.82731581727132,Military Chapel,Site of Interest,Alcatraz,San Francisco,,,,-122.42248949500,37.82731581730,"Kat McAllister, 2/15/2012",0,389,Military389.html
-122.540107769104196,37.832791247034301,Parking Lot,Parking Lot,Marin Headlands,Marin,,,,-122.54010776900,37.83279124700,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,390,ParkingL390.html
